category,paper_id,title,link,summary
cs.AI,cs.AI_234,EchoTrail-GUI: Building Actionable Memory for GUI Agents via Critic-Guided Self-Exploration,https://arxiv.org/abs/2512.19396,"arXiv:2512.19396v2 Announce Type: replace 
Abstract: Contemporary GUI agents, while increasingly capable due to advances in Large Vision-Language Models (VLMs), often operate with a critical limitatio"
cs.AI,cs.AI_235,RL-VLA$^3$: A Flexible and Asynchronous Reinforcement Learning Framework for VLA Training,https://arxiv.org/abs/2602.05765,"arXiv:2602.05765v2 Announce Type: replace 
Abstract: Reinforcement learning (RL) has emerged as a critical paradigm for post-training Vision-Language-Action (VLA) models, enabling embodied agents to a"
cs.AI,cs.AI_236,Emergent Introspection in AI is Content-Agnostic,https://arxiv.org/abs/2603.05414,"arXiv:2603.05414v2 Announce Type: replace 
Abstract: Introspection is a foundational cognitive ability, but its mechanism is not well understood. Recent work has shown that AI models can introspect. W"
cs.AI,cs.AI_237,AgentHER: Hindsight Experience Replay for LLM Agent Trajectory Relabeling,https://arxiv.org/abs/2603.21357,"arXiv:2603.21357v2 Announce Type: replace 
Abstract: LLM agents fail on the majority of real-world tasks -- GPT-4o succeeds on fewer than 15% of WebArena navigation tasks and below 55% pass@1 on ToolB"
cs.AI,cs.AI_238,PhySe-RPO: Physics and Semantics Guided Relative Policy Optimization for Diffusion-Based Surgical Smoke Removal,https://arxiv.org/abs/2603.22844,"arXiv:2603.22844v3 Announce Type: replace 
Abstract: Surgical smoke severely degrades intraoperative video quality, obscuring anatomical structures and limiting surgical perception. Existing learning-"
cs.AI,cs.AI_239,ThinkTwice: Jointly Optimizing Large Language Models for Reasoning and Self-Refinement,https://arxiv.org/abs/2604.01591,"arXiv:2604.01591v2 Announce Type: replace 
Abstract: We introduce ThinkTwice, a simple two-phase framework that jointly optimizes LLMs to solve reasoning problems and refine the answers, based on Grou"
cs.AI,cs.AI_240,Xpertbench: Expert Level Tasks with Rubrics-Based Evaluation,https://arxiv.org/abs/2604.02368,"arXiv:2604.02368v3 Announce Type: replace 
Abstract: As Large Language Models (LLMs) exhibit plateauing performance on conventional benchmarks, a pivotal challenge persists: evaluating their proficien"
cs.AI,cs.AI_241,FactReview: Evidence-Grounded Reviews with Literature Positioning and Execution-Based Claim Verification,https://arxiv.org/abs/2604.04074,"arXiv:2604.04074v2 Announce Type: replace 
Abstract: Peer review in machine learning is under growing pressure from rising submission volume and limited reviewer time. Most LLM-based reviewing systems"
cs.AI,cs.AI_242,Soft Tournament Equilibrium,https://arxiv.org/abs/2604.04328,"arXiv:2604.04328v2 Announce Type: replace 
Abstract: The evaluation of general-purpose artificial agents, particularly those based on large language models, presents a significant challenge due to the"
cs.AI,cs.AI_243,Gradual Cognitive Externalization: From Modeling Cognition to Constituting It,https://arxiv.org/abs/2604.04387,"arXiv:2604.04387v2 Announce Type: replace 
Abstract: Developers are publishing AI agent skills that replicate a colleague's communication style, encode a supervisor's mentoring heuristics, or preserve"
cs.AI,cs.AI_244,MolDA: Molecular Understanding and Generation via Large Language Diffusion Model,https://arxiv.org/abs/2604.04403,"arXiv:2604.04403v2 Announce Type: replace 
Abstract: Large Language Models (LLMs) have significantly advanced molecular discovery, but existing multimodal molecular architectures fundamentally rely on"
cs.AI,cs.AI_245,Memory Intelligence Agent,https://arxiv.org/abs/2604.04503,"arXiv:2604.04503v2 Announce Type: replace 
Abstract: Deep research agents (DRAs) integrate LLM reasoning with external tools. Memory systems enable DRAs to leverage historical experiences, which are e"
cs.AI,cs.AI_246,AI Assistance Reduces Persistence and Hurts Independent Performance,https://arxiv.org/abs/2604.04721,"arXiv:2604.04721v2 Announce Type: replace 
Abstract: People often optimize for long-term goals in collaboration: A mentor or companion doesn't just answer questions, but also scaffolds learning, track"
cs.AI,cs.AI_247,Sim-CLIP: Unsupervised Siamese Adversarial Fine-Tuning for Robust and Semantically-Rich Vision-Language Models,https://arxiv.org/abs/2407.14971,"arXiv:2407.14971v3 Announce Type: replace-cross 
Abstract: Vision-Language Models (VLMs) rely heavily on pretrained vision encoders to support downstream tasks such as image captioning, visual questio"
cs.AI,cs.AI_248,TransAgent: Enhancing LLM-Based Code Translation via Fine-Grained Execution Alignment,https://arxiv.org/abs/2409.19894,"arXiv:2409.19894v5 Announce Type: replace-cross 
Abstract: Code translation transforms code between programming languages while preserving functionality, which is critical in software development and "
cs.AI,cs.AI_249,ForgeryGPT: A Multimodal LLM for Interpretable Image Forgery Detection and Localization,https://arxiv.org/abs/2410.10238,"arXiv:2410.10238v4 Announce Type: replace-cross 
Abstract: Multimodal Large Language Models (MLLMs), such as GPT4o, have shown strong capabilities in visual reasoning and explanation generation. Howev"
cs.AI,cs.AI_250,Cobblestone: A Divide-and-Conquer Approach for Automating Formal Verification,https://arxiv.org/abs/2410.19940,"arXiv:2410.19940v4 Announce Type: replace-cross 
Abstract: Formal verification using proof assistants, such as Coq, is an effective way of improving software quality, but requires significant effort a"
cs.AI,cs.AI_251,From Cool Demos to Production-Ready FMware: Core Challenges and a Technology Roadmap,https://arxiv.org/abs/2410.20791,"arXiv:2410.20791v3 Announce Type: replace-cross 
Abstract: The rapid expansion of foundation models (FMs), such as large language models (LLMs), has given rise to FMware, software systems that integra"
cs.AI,cs.AI_252,Aligned Vector Quantization for Edge-Cloud Collabrative Vision-Language Models,https://arxiv.org/abs/2411.05961,"arXiv:2411.05961v2 Announce Type: replace-cross 
Abstract: Vision Language Models (VLMs) are central to Visual Question Answering (VQA) systems and are typically deployed in the cloud due to their hig"
cs.AI,cs.AI_253,Retrieval Augmented Time Series Forecasting,https://arxiv.org/abs/2411.08249,"arXiv:2411.08249v2 Announce Type: replace-cross 
Abstract: Retrieval-augmented generation (RAG) is a central component of modern LLM systems, particularly in scenarios where up-to-date information is "
cs.AI,cs.AI_254,VarDrop: Enhancing Training Efficiency by Reducing Variate Redundancy in Periodic Time Series Forecasting,https://arxiv.org/abs/2501.14183,"arXiv:2501.14183v3 Announce Type: replace-cross 
Abstract: Variate tokenization, which independently embeds each variate as separate tokens, has achieved remarkable improvements in multivariate time s"
cs.AI,cs.AI_255,ENTER: Event Based Interpretable Reasoning for VideoQA,https://arxiv.org/abs/2501.14194,"arXiv:2501.14194v2 Announce Type: replace-cross 
Abstract: In this paper, we present ENTER, an interpretable Video Question Answering (VideoQA) system based on event graphs. Event graphs convert video"
cs.AI,cs.AI_256,An Innovative Next Activity Prediction Using Process Entropy and Dynamic Attribute-Wise-Transformer in Predictive Business Process Monitoring,https://arxiv.org/abs/2502.10573,"arXiv:2502.10573v2 Announce Type: replace-cross 
Abstract: Next activity prediction in predictive business process monitoring is crucial for operational efficiency and informed decision-making. While "
cs.AI,cs.AI_257,LongSpec: Long-Context Lossless Speculative Decoding with Efficient Drafting and Verification,https://arxiv.org/abs/2502.17421,"arXiv:2502.17421v4 Announce Type: replace-cross 
Abstract: As Large Language Models (LLMs) can now process extremely long contexts, efficient inference over these extended inputs has become increasing"
cs.AI,cs.AI_258,Hedging and Non-Affirmation: Quantifying LLM Alignment on Questions of Human Rights,https://arxiv.org/abs/2502.19463,"arXiv:2502.19463v2 Announce Type: replace-cross 
Abstract: Hedging and non-affirmation are behaviors exhibited by large language models (LLMs) that limit the clear endorsement of specific statements. "
cs.AI,cs.AI_259,"NativQA Framework: Enabling LLMs and VLMs with Native, Local, and Everyday Knowledge",https://arxiv.org/abs/2504.05995,"arXiv:2504.05995v3 Announce Type: replace-cross 
Abstract: The rapid progress of large language models (LLMs) raises concerns about cultural bias, fairness, and performance in diverse languages and un"
cs.AI,cs.AI_260,From Concept to Practice: an Automated LLM-aided UVM Machine for RTL Verification,https://arxiv.org/abs/2504.19959,"arXiv:2504.19959v4 Announce Type: replace-cross 
Abstract: Verification presents a major bottleneck in Integrated Circuit (IC) development, consuming nearly 70% of the total development effort. While "
cs.AI,cs.AI_261,Phonetic Perturbations Reveal Tokenizer-Rooted Safety Gaps in LLMs,https://arxiv.org/abs/2505.14226,"arXiv:2505.14226v5 Announce Type: replace-cross 
Abstract: Safety-aligned LLMs remain vulnerable to digital phenomena like textese that introduce non-canonical perturbations to words but preserve the "
cs.AI,cs.AI_262,The Polar Express: Optimal Matrix Sign Methods and Their Application to the Muon Algorithm,https://arxiv.org/abs/2505.16932,"arXiv:2505.16932v4 Announce Type: replace-cross 
Abstract: Computing the polar decomposition and the related matrix sign function has been a well-studied problem in numerical analysis for decades. Rec"
cs.AI,cs.AI_263,Synthesis of discrete-continuous quantum circuits with multimodal diffusion models,https://arxiv.org/abs/2506.01666,"arXiv:2506.01666v3 Announce Type: replace-cross 
Abstract: Efficiently compiling quantum operations remains a major bottleneck in scaling quantum computing. Today's state-of-the-art methods achieve lo"
cs.AI,cs.AI_264,HeartcareGPT: A Unified Multimodal ECG Suite for Dual Signal-Image Modeling and Understanding,https://arxiv.org/abs/2506.05831,"arXiv:2506.05831v4 Announce Type: replace-cross 
Abstract: Although electrocardiograms (ECG) play a dominant role in cardiovascular diagnosis and treatment, their intrinsic data forms and representati"
cs.AI,cs.AI_265,BulletGen: Improving 4D Reconstruction with Bullet-Time Generation,https://arxiv.org/abs/2506.18601,"arXiv:2506.18601v2 Announce Type: replace-cross 
Abstract: Transforming casually captured, monocular videos into fully immersive dynamic experiences is a highly ill-posed task, and comes with signific"
cs.AI,cs.AI_266,A Survey of Continual Reinforcement Learning,https://arxiv.org/abs/2506.21872,"arXiv:2506.21872v2 Announce Type: replace-cross 
Abstract: Reinforcement Learning (RL) is an important machine learning paradigm for solving sequential decision-making problems. Recent years have witn"
cs.AI,cs.AI_267,LaSM: Layer-wise Scaling Mechanism for Defending Pop-up Attack on GUI Agents,https://arxiv.org/abs/2507.10610,"arXiv:2507.10610v3 Announce Type: replace-cross 
Abstract: Graphical user interface (GUI) agents built on multimodal large language models (MLLMs) have recently demonstrated strong decision-making abi"
cs.AI,cs.AI_268,Enhancing Hallucination Detection via Future Context,https://arxiv.org/abs/2507.20546,"arXiv:2507.20546v2 Announce Type: replace-cross 
Abstract: Large Language Models (LLMs) are widely used to generate plausible text on online platforms, without revealing the generation process. As use"
cs.AI,cs.AI_269,Aleatoric Uncertainty Medical Image Segmentation Estimation via Flow Matching,https://arxiv.org/abs/2507.22418,"arXiv:2507.22418v3 Announce Type: replace-cross 
Abstract: Quantifying aleatoric uncertainty in medical image segmentation is critical since it is a reflection of the natural variability observed amon"
cs.AI,cs.AI_270,ShadowNPU: System and Algorithm Co-design for NPU-Centric On-Device LLM Inference,https://arxiv.org/abs/2508.16703,"arXiv:2508.16703v4 Announce Type: replace-cross 
Abstract: On-device running Large Language Models (LLMs) is nowadays a critical enabler towards preserving user privacy. We observe that the attention "
cs.AI,cs.AI_271,MedShift: Implicit Conditional Transport for X-Ray Domain Adaptation,https://arxiv.org/abs/2508.21435,"arXiv:2508.21435v3 Announce Type: replace-cross 
Abstract: Synthetic medical data offers a scalable solution for training robust models, but significant domain gaps limit its generalizability to real-"
cs.AI,cs.AI_272,Pursuit of biomarkers of brain diseases: Beyond cohort comparisons,https://arxiv.org/abs/2509.10547,"arXiv:2509.10547v2 Announce Type: replace-cross 
Abstract: Despite the diversity and volume of brain data acquired and advanced AI-based algorithms to analyze them, brain features are rarely used in c"
cs.AI,cs.AI_273,LifeAlign: Lifelong Alignment for Large Language Models with Memory-Augmented Focalized Preference Optimization,https://arxiv.org/abs/2509.17183,"arXiv:2509.17183v3 Announce Type: replace-cross 
Abstract: Alignment plays a crucial role in Large Language Models (LLMs) in aligning with human preferences on a specific task/domain. Traditional alig"
cs.AI,cs.AI_274,A State-Update Prompting Strategy for Efficient and Robust Multi-turn Dialogue,https://arxiv.org/abs/2509.17766,"arXiv:2509.17766v2 Announce Type: replace-cross 
Abstract: Large Language Models (LLMs) struggle with information forgetting and inefficiency in long-horizon, multi-turn dialogues. To address this, we"
cs.AI,cs.AI_275,Chiplet-Based RISC-V SoC with Modular AI Acceleration,https://arxiv.org/abs/2509.18355,"arXiv:2509.18355v5 Announce Type: replace-cross 
Abstract: Achieving high performance, energy efficiency, and cost-effectiveness while maintaining architectural flexibility is a critical challenge in "
cs.AI,cs.AI_276,StateX: Enhancing RNN Recall via Post-training State Expansion,https://arxiv.org/abs/2509.22630,"arXiv:2509.22630v2 Announce Type: replace-cross 
Abstract: Recurrent neural networks (RNNs), such as linear attention and state-space models, have gained popularity due to their constant per-token com"
cs.AI,cs.AI_277,Dissecting Transformers: A CLEAR Perspective towards Green AI,https://arxiv.org/abs/2510.02810,"arXiv:2510.02810v2 Announce Type: replace-cross 
Abstract: The rapid adoption of Large Language Models (LLMs) has raised significant environmental concerns. Unlike the one-time cost of training, LLM i"
cs.AI,cs.AI_278,Reveal-to-Revise: Explainable Bias-Aware Generative Modeling with Multimodal Attention,https://arxiv.org/abs/2510.12957,"arXiv:2510.12957v3 Announce Type: replace-cross 
Abstract: We present an explainable, bias-aware generative framework that unifies cross-modal attention fusion, Grad-CAM++ attribution, and a Reveal-to"
cs.AI,cs.AI_279,Unlocking the Potential of Diffusion Language Models through Template Infilling,https://arxiv.org/abs/2510.13870,"arXiv:2510.13870v2 Announce Type: replace-cross 
Abstract: Diffusion Language Models (DLMs) have emerged as a promising alternative to Autoregressive Language Models, yet their inference strategies re"
cs.AI,cs.AI_280,Knowledge Reasoning Language Model: Unifying Knowledge and Language for Inductive Knowledge Graph Reasoning,https://arxiv.org/abs/2510.13909,"arXiv:2510.13909v2 Announce Type: replace-cross 
Abstract: Inductive Knowledge Graph Reasoning (KGR) aims to discover facts in open-domain KGs containing unknown entities and relations, which poses a "
cs.AI,cs.AI_281,RLAIF-SPA: Structured AI Feedback for Semantic-Prosodic Alignment in Speech Synthesis,https://arxiv.org/abs/2510.14628,"arXiv:2510.14628v2 Announce Type: replace-cross 
Abstract: Recent advances in Text-To-Speech (TTS) synthesis have achieved near-human speech quality in neutral speaking styles. However, most existing "
cs.AI,cs.AI_282,Fairness Evaluation and Inference Level Mitigation in LLMs,https://arxiv.org/abs/2510.18914,"arXiv:2510.18914v3 Announce Type: replace-cross 
Abstract: Large language models often display undesirable behaviors embedded in their internal representations, undermining fairness, inconsistency dri"
cs.AI,cs.AI_283,Eigen-Value: Efficient Domain-Robust Data Valuation via Eigenvalue-Based Approach,https://arxiv.org/abs/2510.23409,"arXiv:2510.23409v3 Announce Type: replace-cross 
Abstract: Data valuation has become central in the era of data-centric AI. It drives efficient training pipelines and enables objective pricing in data"
cs.AI,cs.AI_284,One-shot Adaptation of Humanoid Whole-body Motion with Walking Priors,https://arxiv.org/abs/2510.25241,"arXiv:2510.25241v2 Announce Type: replace-cross 
Abstract: Whole-body humanoid motion represents a fundamental challenge in robotics, requiring balance, coordination, and adaptability to enable human-"
cs.AI,cs.AI_285,Routing-Based Continual Learning for Multimodal Large Language Models,https://arxiv.org/abs/2511.01831,"arXiv:2511.01831v3 Announce Type: replace-cross 
Abstract: Multimodal Large Language Models (MLLMs) struggle with continual learning, often suffering from catastrophic forgetting when adapting to sequ"
cs.AI,cs.AI_286,Cortex AISQL: A Production SQL Engine for Unstructured Data,https://arxiv.org/abs/2511.07663,"arXiv:2511.07663v3 Announce Type: replace-cross 
Abstract: Snowflake's Cortex AISQL is a production SQL engine that integrates native semantic operations directly into SQL. This integration allows use"
cs.AI,cs.AI_287,Developing and Evaluating a Large Language Model-Based Automated Feedback System Grounded in Evidence-Centered Design for Supporting Physics Problem Solving,https://arxiv.org/abs/2512.10785,"arXiv:2512.10785v2 Announce Type: replace-cross 
Abstract: Generative AI offers new opportunities for individualized and adaptive learning, e.g., through large language model (LLM)-based feedback syst"
cs.AI,cs.AI_288,Interpretable Deep Learning for Stock Returns: A Consensus-Bottleneck Asset Pricing Model,https://arxiv.org/abs/2512.16251,"arXiv:2512.16251v4 Announce Type: replace-cross 
Abstract: We introduce the Consensus-Bottleneck Asset Pricing Model (CB-APM), which embeds aggregate analyst consensus as a structural bottleneck, trea"
cs.AI,cs.AI_289,Automatic Replication of LLM Mistakes in Medical Conversations,https://arxiv.org/abs/2512.20983,"arXiv:2512.20983v2 Announce Type: replace-cross 
Abstract: Large language models (LLMs) are increasingly evaluated in clinical settings using multi-dimensional rubrics which quantify reasoning quality"
cs.AI,cs.AI_290,PhyAVBench: A Challenging Audio Physics-Sensitivity Benchmark for Physically Grounded Text-to-Audio-Video Generation,https://arxiv.org/abs/2512.23994,"arXiv:2512.23994v3 Announce Type: replace-cross 
Abstract: Text-to-audio-video (T2AV) generation is central to applications such as filmmaking and world modeling. However, current models often fail to"
cs.AI,cs.AI_291,Mechanistic Knobs in LLMs: Retrieving and Steering High-Order Semantic Features via Sparse Autoencoders,https://arxiv.org/abs/2601.02978,"arXiv:2601.02978v2 Announce Type: replace-cross 
Abstract: Recent work in Mechanistic Interpretability (MI) has enabled the identification and intervention of internal features in Large Language Model"
cs.AI,cs.AI_292,IBISAgent: Reinforcing Pixel-Level Visual Reasoning in MLLMs for Universal Biomedical Object Referring and Segmentation,https://arxiv.org/abs/2601.03054,"arXiv:2601.03054v4 Announce Type: replace-cross 
Abstract: Recent research on medical MLLMs has gradually shifted its focus from image-level understanding to fine-grained, pixel-level comprehension. A"
cs.AI,cs.AI_293,Illusions of Confidence? Diagnosing LLM Truthfulness via Neighborhood Consistency,https://arxiv.org/abs/2601.05905,"arXiv:2601.05905v2 Announce Type: replace-cross 
Abstract: As Large Language Models (LLMs) are increasingly deployed in real-world settings, correctness alone is insufficient. Reliable deployment requ"
cs.AI,cs.AI_294,Can We Predict Before Executing Machine Learning Agents?,https://arxiv.org/abs/2601.05930,"arXiv:2601.05930v2 Announce Type: replace-cross 
Abstract: Autonomous machine learning agents have revolutionized scientific discovery, yet they remain constrained by a Generate-Execute-Feedback parad"
cs.AI,cs.AI_295,Frame of Reference: Addressing the Challenges of Common Ground Representation in Situational Dialogs,https://arxiv.org/abs/2601.09365,"arXiv:2601.09365v2 Announce Type: replace-cross 
Abstract: Common ground plays a critical role in situated spoken dialogs, where interlocutors must establish and maintain shared references to entities"
cs.AI,cs.AI_296,ReaMIL: Reasoning- and Evidence-Aware Multiple Instance Learning for Whole-Slide Histopathology,https://arxiv.org/abs/2601.10073,"arXiv:2601.10073v2 Announce Type: replace-cross 
Abstract: We introduce ReaMIL (Reasoning- and Evidence-Aware MIL), a multiple instance learning approach for whole-slide histopathology that adds a lig"
cs.AI,cs.AI_297,WISP: Waste- and Interference-Suppressed Distributed Speculative LLM Serving at the Edge via Dynamic Drafting and SLO-Aware Batching,https://arxiv.org/abs/2601.11652,"arXiv:2601.11652v2 Announce Type: replace-cross 
Abstract: As Large Language Models (LLMs) become increasingly accessible to end users, an ever-growing number of inference requests are initiated from "
cs.AI,cs.AI_298,Why Can't I Open My Drawer? Mitigating Object-Driven Shortcuts in Zero-Shot Compositional Action Recognition,https://arxiv.org/abs/2601.16211,"arXiv:2601.16211v2 Announce Type: replace-cross 
Abstract: Zero-Shot Compositional Action Recognition (ZS-CAR) requires recognizing novel verb-object combinations composed of previously observed primi"
cs.AI,cs.AI_299,Cross-Domain Few-Shot Learning for Hyperspectral Image Classification Based on Mixup Foundation Model,https://arxiv.org/abs/2601.22581,"arXiv:2601.22581v2 Announce Type: replace-cross 
Abstract: Although cross-domain few-shot learning (CDFSL) for hyper-spectral image (HSI) classification has attracted significant research interest, ex"
cs.AI,cs.AI_300,R3G: A Reasoning--Retrieval--Reranking Framework for Vision-Centric Answer Generation,https://arxiv.org/abs/2602.00104,"arXiv:2602.00104v2 Announce Type: replace-cross 
Abstract: Vision-centric retrieval for VQA requires retrieving images to supply missing visual cues and integrating them into the reasoning process. Ho"
cs.AI,cs.AI_301,QUASAR: A Universal Autonomous System for Atomistic Simulation and a Benchmark of Its Capabilities,https://arxiv.org/abs/2602.00185,"arXiv:2602.00185v2 Announce Type: replace-cross 
Abstract: The integration of large language models (LLMs) into materials science offers a transformative opportunity to streamline computational workfl"
cs.AI,cs.AI_302,Do Schwartz Higher-Order Values Help Sentence-Level Human Value Detection? A Study of Hierarchical Gating and Calibration,https://arxiv.org/abs/2602.00913,"arXiv:2602.00913v3 Announce Type: replace-cross 
Abstract: Human value detection from single sentences is a sparse, imbalanced multi-label task. We study whether Schwartz higher-order (HO) categories "
cs.AI,cs.AI_303,Incident-Guided Spatiotemporal Traffic Forecasting,https://arxiv.org/abs/2602.02528,"arXiv:2602.02528v2 Announce Type: replace-cross 
Abstract: Recent years have witnessed the rapid development of deep-learning-based, graph-neural-network-based forecasting methods for modern intellige"
cs.AI,cs.AI_304,Graph-Theoretic Analysis of Phase Optimization Complexity in Variational Wave Functions for Heisenberg Antiferromagnets,https://arxiv.org/abs/2602.04943,"arXiv:2602.04943v3 Announce Type: replace-cross 
Abstract: We study the computational complexity of learning the ground state phase structure of Heisenberg antiferromagnets. Representing Hilbert space"
cs.AI,cs.AI_305,Implementing Grassroots Logic Programs with Multiagent Transition Systems and AI,https://arxiv.org/abs/2602.06934,"arXiv:2602.06934v3 Announce Type: replace-cross 
Abstract: Grassroots Logic Programs (GLP) is a multiagent, concurrent, logic programming language designed for the implementation of smartphone-based, "
cs.AI,cs.AI_306,MedXIAOHE: A Comprehensive Recipe for Building Medical MLLMs,https://arxiv.org/abs/2602.12705,"arXiv:2602.12705v4 Announce Type: replace-cross 
Abstract: We present MedXIAOHE, a medical vision-language foundation model designed to advance general-purpose medical understanding and reasoning in r"
cs.AI,cs.AI_307,Weight space Detection of Backdoors in LoRA Adapters,https://arxiv.org/abs/2602.15195,"arXiv:2602.15195v3 Announce Type: replace-cross 
Abstract: LoRA adapters let users fine-tune large language models (LLMs) efficiently. However, LoRA adapters are shared through open repositories like "
cs.AI,cs.AI_308,"""When to Hand Off, When to Work Together"": Expanding Human-Agent Co-Creative Collaboration through Concurrent Interaction",https://arxiv.org/abs/2603.02050,"arXiv:2603.02050v4 Announce Type: replace-cross 
Abstract: As agents move into shared workspaces and their execution becomes visible, human-agent collaboration faces a fundamental shift from sequentia"
cs.AI,cs.AI_309,Agora: Teaching the Skill of Consensus-Finding with AI Personas Grounded in Human Voice,https://arxiv.org/abs/2603.07339,"arXiv:2603.07339v3 Announce Type: replace-cross 
Abstract: Deliberative democratic theory suggests that civic competence: the capacity to navigate disagreement, weigh competing values, and arrive at c"
cs.AI,cs.AI_310,MM-tau-p$^2$: Persona-Adaptive Prompting for Robust Multi-Modal Agent Evaluation in Dual-Control Settings,https://arxiv.org/abs/2603.09643,"arXiv:2603.09643v4 Announce Type: replace-cross 
Abstract: Current evaluation frameworks and benchmarks for LLM powered agents focus on text chat driven agents, these frameworks do not expose the pers"
cs.AI,cs.AI_311,Not All Latent Spaces Are Flat: Hyperbolic Concept Control,https://arxiv.org/abs/2603.14093,"arXiv:2603.14093v3 Announce Type: replace-cross 
Abstract: As modern text-to-image (T2I) models draw closer to synthesizing highly realistic content, the threat of unsafe content generation grows, and"
cs.AI,cs.AI_312,Frequency Matters: Fast Model-Agnostic Data Curation for Pruning and Quantization,https://arxiv.org/abs/2603.16105,"arXiv:2603.16105v2 Announce Type: replace-cross 
Abstract: Post-training model compression is essential for enhancing the portability of Large Language Models (LLMs) while preserving their performance"
cs.AI,cs.AI_313,Framing Effects in Independent-Agent Large Language Models: A Cross-Family Behavioral Analysis,https://arxiv.org/abs/2603.19282,"arXiv:2603.19282v2 Announce Type: replace-cross 
Abstract: In many real-world applications, large language models (LLMs) operate as independent agents without interaction, thereby limiting coordinatio"
cs.AI,cs.AI_314,Moral Mazes in the Era of LLMs,https://arxiv.org/abs/2603.20231,"arXiv:2603.20231v2 Announce Type: replace-cross 
Abstract: Navigating complex social situations is an integral part of corporate life, ranging from giving critical feedback without hurting morale to r"
cs.AI,cs.AI_315,"First-Mover Bias in Gradient Boosting Explanations: Mechanism, Detection, and Resolution",https://arxiv.org/abs/2603.22346,"arXiv:2603.22346v2 Announce Type: replace-cross 
Abstract: We identify first-mover bias -- path-dependent concentration of SHAP feature importance from sequential residual fitting in gradient boosting"
cs.AI,cs.AI_316,The illusion of reasoning: step-level evaluation reveals decorative chain-of-thought in frontier language models,https://arxiv.org/abs/2603.22816,"arXiv:2603.22816v2 Announce Type: replace-cross 
Abstract: Language models increasingly ""show their work"" by writing step-by-step reasoning before answering. But are these reasoning steps genuinely us"
cs.AI,cs.AI_317,Code Review Agent Benchmark,https://arxiv.org/abs/2603.23448,"arXiv:2603.23448v3 Announce Type: replace-cross 
Abstract: Software engineering agents have shown significant promise in writing code. As AI agents permeate code writing, and generate huge volumes of "
cs.AI,cs.AI_318,DiffAttn: Diffusion-Based Drivers' Visual Attention Prediction with LLM-Enhanced Semantic Reasoning,https://arxiv.org/abs/2603.28251,"arXiv:2603.28251v2 Announce Type: replace-cross 
Abstract: Drivers' visual attention provides critical cues for anticipating latent hazards and directly shapes decision-making and control maneuvers, w"
cs.AI,cs.AI_319,Beyond Corner Patches: Semantics-Aware Backdoor Attack in Federated Learning,https://arxiv.org/abs/2603.29328,"arXiv:2603.29328v3 Announce Type: replace-cross 
Abstract: Backdoor attacks on federated learning (FL) are most often evaluated with synthetic corner patches or out-of-distribution (OOD) patterns that"
cs.AI,cs.AI_320,MemFactory: Unified Inference & Training Framework for Agent Memory,https://arxiv.org/abs/2603.29493,"arXiv:2603.29493v4 Announce Type: replace-cross 
Abstract: Memory-augmented Large Language Models (LLMs) are essential for developing capable, long-term AI agents. Recently, applying Reinforcement Lea"
cs.AI,cs.AI_321,UnWeaving the knots of GraphRAG -- turns out VectorRAG is almost enough,https://arxiv.org/abs/2603.29875,"arXiv:2603.29875v2 Announce Type: replace-cross 
Abstract: One of the key problems in Retrieval-augmented generation (RAG) systems is that chunk-based retrieval pipelines represent the source chunks a"
cs.AI,cs.AI_322,DVGT-2: Vision-Geometry-Action Model for Autonomous Driving at Scale,https://arxiv.org/abs/2604.00813,"arXiv:2604.00813v2 Announce Type: replace-cross 
Abstract: End-to-end autonomous driving has evolved from the conventional paradigm based on sparse perception into vision-language-action (VLA) models,"
cs.AI,cs.AI_323,"Safety, Security, and Cognitive Risks in World Models",https://arxiv.org/abs/2604.01346,"arXiv:2604.01346v2 Announce Type: replace-cross 
Abstract: World models - learned internal simulators of environment dynamics - are rapidly becoming foundational to autonomous decision-making in robot"
cs.AI,cs.AI_324,Automatic Image-Level Morphological Trait Annotation for Organismal Images,https://arxiv.org/abs/2604.01619,"arXiv:2604.01619v2 Announce Type: replace-cross 
Abstract: Morphological traits are physical characteristics of biological organisms that provide vital clues on how organisms interact with their envir"
cs.AI,cs.AI_325,"Poison Once, Exploit Forever: Environment-Injected Memory Poisoning Attacks on Web Agents",https://arxiv.org/abs/2604.02623,"arXiv:2604.02623v2 Announce Type: replace-cross 
Abstract: Memory makes LLM-based web agents personalized, powerful, yet exploitable. By storing past interactions to personalize future tasks, agents i"
cs.AI,cs.AI_326,Geometric Limits of Knowledge Distillation: A Minimum-Width Theorem via Superposition Theory,https://arxiv.org/abs/2604.04037,"arXiv:2604.04037v2 Announce Type: replace-cross 
Abstract: Knowledge distillation compresses large teachers into smaller students, but performance saturates at a loss floor that persists across traini"
cs.AI,cs.AI_327,Graphic-Design-Bench: A Comprehensive Benchmark for Evaluating AI on Graphic Design Tasks,https://arxiv.org/abs/2604.04192,"arXiv:2604.04192v2 Announce Type: replace-cross 
Abstract: We introduce GraphicDesignBench (GDB), the first comprehensive benchmark suite designed specifically to evaluate AI models on the full breadt"
cs.AI,cs.AI_328,"How Alignment Routes: Localizing, Scaling, and Controlling Policy Circuits in Language Models",https://arxiv.org/abs/2604.04385,"arXiv:2604.04385v2 Announce Type: replace-cross 
Abstract: This paper identifies a recurring sparse routing mechanism in alignment-trained language models: a gate attention head reads detected content"
